sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
1	logits	0.0	20	1.3267312981966461
1	logits	0.0	40	1.1434249368369496
1	logits	0.0	60	1.0010638726958399
1	logits	0.0	80	0.9197162607522329
1	logits	0.0	100	0.8531092026521383
1	logits	0.0	120	0.8136331114777946
1	logits	0.0	140	0.7823781219272139
1	logits	0.0	160	0.755987546314319
1	logits	0.0	180	0.7303135903876355
1	logits	0.0	200	0.7217668964607887
1	logits	0.0	220	0.71228044486074
1	logits	0.0	240	0.6967664884985183
1	logits	0.0	260	0.6879770745966112
1	logits	0.0	280	0.6822445467637172
1	logits	0.0	300	0.6788091729556688
1	logits	0.0	320	0.6730809625760495
1	logits	0.0	340	0.6625572395415048
1	logits	0.0	360	0.6564707045212255
1	logits	0.0	380	0.6497886226155024
1	logits	0.0	400	0.6449594432631117
1	logits	0.0	420	0.6405154144194846
1	logits	0.0	440	0.6359196058529557
1	logits	0.0	460	0.628196395768224
1	logits	0.0	480	0.6150039966837589
1	logits	0.0	500	0.618001492666936
1	logits	0.0	520	0.6155565655141055
1	logits	0.0	540	0.6115475885691383
1	logits	0.0	560	0.6198193538650274
1	logits	0.0	580	0.6139312824955138
1	logits	0.0	600	0.6084794720493261
1	logits	0.0	620	0.6010428697442165
1	logits	0.0	640	0.6036144252123408
1	logits	0.0	660	0.6003308669104669
1	logits	0.0	680	0.5971003633063808
1	logits	0.0	700	0.5911658146168771
1	logits	0.0	720	0.5892971357595839
1	logits	0.0	740	0.5843856923483777
1	logits	0.0	760	0.5975869127201894
1	logits	0.0	780	0.5874837106291987
1	logits	0.0	800	0.5877131268129373
1	logits	0.0	820	0.5829363597460206
1	logits	0.0	840	0.5791203602577283
1	logits	0.0	860	0.5710231005234772
1	logits	0.0	880	0.5778800979721475
1	logits	0.0	900	0.5734140964842899
1	logits	0.0	920	0.5638386759914115
1	logits	0.0	940	0.562238999333033
1	logits	0.0	960	0.5737400953824052
1	logits	0.0	980	0.5617424727086908
1	logits	0.0	1000	0.5551686061696443
1	logits	0.0	1020	0.5665213083752163
1	logits	0.0	1040	0.570819377202998
1	logits	0.0	1060	0.5646933883128066
1	logits	0.0	1080	0.5624276968854308
1	logits	0.0	1100	0.5633702759618114
1	logits	0.0	1120	0.5596939449358339
1	logits	0.0	1140	0.5579058189264519
1	logits	0.0	1160	0.5508877286977851
1	logits	0.0	1180	0.5435819723745329
1	logits	0.0	1200	0.5480826779768613
1	logits	0.0	1220	0.5435039834272841
1	logits	0.0	1240	0.5375315788900373
1	logits	0.0	1260	0.5365956093954171
1	logits	0.0	1280	0.5252462182542209
1	logits	0.0	1300	0.5181084422068559
1	logits	0.0	1320	0.5203724879576754
1	logits	0.0	1340	0.5208565770263935
1	logits	0.0	1360	0.5136655663601755
1	logits	0.0	1380	0.5166066299995042
1	logits	0.0	1400	0.5200132588027544
1	logits	0.0	1420	0.5130693536880694
1	logits	0.0	1440	0.5087897402251453
1	logits	0.0	1460	0.5139165690177362
1	logits	0.0	1480	0.5169594777632396
1	logits	0.0	1500	0.5172876086350517
1	logits	0.0	1520	0.516504791406302
1	logits	0.0	1540	0.5197836027775055
1	logits	0.0	1560	0.5055127440427577
1	logits	0.0	1580	0.5028170427454044
1	logits	0.0	1600	0.4989089995596142
1	logits	0.0	1620	0.5061097369709039
1	logits	0.0	1640	0.5054271723989537
1	logits	0.0	1660	0.503695298033003
1	logits	0.0	1680	0.5029009623443802
1	logits	0.0	1700	0.5004017214358063
1	logits	0.0	1720	0.510511758984153
1	logits	0.0	1740	0.5123336713923178
1	logits	0.0	1760	0.49776298463021984
1	logits	0.0	1780	0.4999470309895202
1	logits	0.0	1800	0.4921782289761591
1	logits	0.0	1820	0.48421737467720827
1	logits	0.0	1840	0.4890524033428592
1	logits	0.0	1860	0.49008476723531935
1	logits	0.0	1880	0.4876749999970172
1	logits	0.0	1900	0.4982336026030925
1	logits	0.0	1920	0.49690688738248223
1	logits	0.0	1940	0.4947423288178449
1	logits	0.0	1960	0.49716185985973477
1	logits	0.0	1980	0.496945497154766
1	logits	0.0	2000	0.4953892380900394
